allocate+init,76,76,3.465005,
allocate+init,80,80,3.562965,
allocate+init,84,84,3.564135,
allocate+init,88,88,3.573208,
allocate+init,92,92,3.569931,
allocate+init,96,96,3.387763,
allocate+init,100,100,3.383184,
allocate+init,104,104,3.393403,
allocate+init,108,108,3.390925,
allocate+init,112,112,3.591379,
allocate+init,116,116,3.592097,
allocate+init,120,120,3.589473,
allocate+init,124,124,3.588899,
allocate+init,0,0,1.379092,
allocate+init,4,4,1.380831,
allocate+init,8,8,1.347064,
allocate+init,12,12,1.351778,
allocate+init,16,16,2.895802,
allocate+init,20,20,2.896472,
allocate+init,24,24,2.903988,
allocate+init,28,28,2.903410,
allocate+init,32,32,2.365286,
allocate+init,36,36,2.357248,
allocate+init,40,40,2.362889,
allocate+init,44,44,2.360328,
allocate+init,48,48,3.772959,
allocate+init,52,52,3.772576,
allocate+init,56,56,3.775735,
allocate+init,60,60,3.774827,
allocate+init,64,64,3.637547,
allocate+init,68,68,3.636386,
allocate+init,72,72,3.645907,
allocate+init,76,76,3.645456,
allocate+init,80,80,3.799853,
allocate+init,84,84,3.799545,
allocate+init,88,88,3.797558,
allocate+init,92,92,3.799345,
allocate+init,96,96,3.575791,
allocate+init,100,100,3.572416,
allocate+init,104,104,3.578000,
allocate+init,108,108,3.579105,
allocate+init,112,112,3.811355,
allocate+init,116,116,3.811800,
allocate+init,120,120,3.810381,
allocate+init,124,124,3.811167,
allocate+init,0,0,2.276279,
allocate+init,1,1,2.253268,
allocate+init,2,2,2.269834,
allocate+init,3,3,2.273721,
allocate+init,4,4,2.280981,
allocate+init,5,5,2.262947,
allocate+init,6,6,2.276982,
allocate+init,7,7,2.277102,
allocate+init,8,8,2.337667,
allocate+init,9,9,2.325563,
allocate+init,10,10,2.324586,
allocate+init,11,11,2.324500,
allocate+init,12,12,2.335420,
allocate+init,13,13,2.327937,
allocate+init,14,14,2.317806,
allocate+init,15,15,2.328915,
allocate+init,16,16,9.589622,
allocate+init,17,17,9.555836,
allocate+init,18,18,9.581125,
allocate+init,19,19,9.545578,
allocate+init,20,20,9.597570,
allocate+init,21,21,9.601886,
allocate+init,22,22,9.529032,
allocate+init,23,23,9.568050,
allocate+init,24,24,9.603905,
allocate+init,25,25,9.620559,
allocate+init,26,26,9.610656,
allocate+init,27,27,9.599362,
allocate+init,28,28,9.607543,
allocate+init,29,29,9.602026,
allocate+init,30,30,9.602420,
allocate+init,31,31,9.528012,
allocate+init,32,32,6.963583,
allocate+init,33,33,6.930195,
allocate+init,34,34,6.926522,
allocate+init,35,35,6.915401,
allocate+init,36,36,6.917662,
allocate+init,37,37,6.912917,
allocate+init,38,38,6.921918,
allocate+init,39,39,6.906284,
allocate+init,40,40,6.954096,
allocate+init,41,41,6.926967,
allocate+init,42,42,6.946151,
allocate+init,43,43,6.949400,
allocate+init,44,44,6.957600,
allocate+init,45,45,6.934980,
allocate+init,46,46,6.943697,
allocate+init,47,47,6.947593,
allocate+init,48,48,13.845501,
allocate+init,49,49,13.847559,
allocate+init,50,50,13.775914,
allocate+init,51,51,13.769848,
allocate+init,52,52,13.776135,
allocate+init,53,53,13.770154,
allocate+init,54,54,13.726022,
allocate+init,55,55,13.736045,
allocate+init,56,56,13.707972,
allocate+init,57,57,13.712677,
allocate+init,58,58,13.767913,
allocate+init,59,59,13.748289,
allocate+init,60,60,13.733954,
allocate+init,61,61,13.732053,
allocate+init,62,62,13.746853,
allocate+init,63,63,13.762416,
allocate+init,64,64,13.743074,
allocate+init,65,65,13.741621,
allocate+init,66,66,13.757426,
allocate+init,67,67,13.649378,
allocate+init,68,68,13.746614,
allocate+init,69,69,13.728715,
allocate+init,70,70,13.753442,
allocate+init,71,71,13.753456,
allocate+init,72,72,13.691290,
allocate+init,73,73,13.664458,
allocate+init,74,74,13.739230,
allocate+init,75,75,13.666720,
allocate+init,76,76,13.710718,
allocate+init,77,77,13.709083,
allocate+init,78,78,13.708792,
allocate+init,79,79,13.725939,
allocate+init,80,80,14.149465,
allocate+init,81,81,14.036929,
allocate+init,82,82,14.046453,
allocate+init,83,83,14.026415,
allocate+init,84,84,14.047487,
allocate+init,85,85,14.029218,
allocate+init,86,86,14.003250,
allocate+init,87,87,14.028972,
allocate+init,88,88,14.022353,
allocate+init,89,89,14.000373,
allocate+init,90,90,14.040230,
allocate+init,91,91,13.986892,
allocate+init,92,92,14.031967,
allocate+init,93,93,14.000164,
allocate+init,94,94,14.015386,
allocate+init,95,95,14.026127,
allocate+init,96,96,13.230626,
allocate+init,97,97,13.195372,
allocate+init,98,98,13.209301,
allocate+init,99,99,13.126057,
allocate+init,100,100,13.214951,
allocate+init,101,101,13.173990,
allocate+init,102,102,13.146426,
allocate+init,103,103,13.176805,
allocate+init,104,104,13.174129,
allocate+init,105,105,13.096057,
allocate+init,106,106,13.181501,
allocate+init,107,107,13.131937,
allocate+init,108,108,13.150486,
allocate+init,109,109,13.130792,
allocate+init,110,110,13.135539,
allocate+init,111,111,13.168074,
allocate+init,112,112,14.067626,
allocate+init,113,113,13.976090,
allocate+init,114,114,13.987686,
allocate+init,115,115,13.966747,
allocate+init,116,116,13.995124,
allocate+init,117,117,13.978633,
allocate+init,118,118,13.985460,
allocate+init,119,119,13.899754,
allocate+init,120,120,13.896922,
allocate+init,121,121,13.885730,
allocate+init,122,122,13.906635,
allocate+init,123,123,13.894055,
allocate+init,124,124,13.890933,
allocate+init,125,125,13.875809,
allocate+init,126,126,13.892846,
allocate+init,127,127,13.897251,
allocate+init,0,0,1.212566,
allocate+init,4,4,1.212872,
allocate+init,8,8,1.233712,
allocate+init,12,12,1.237349,
allocate+init,16,16,2.780033,
allocate+init,20,20,2.783041,
allocate+init,24,24,2.797345,
allocate+init,28,28,2.801829,
allocate+init,32,32,2.213680,
allocate+init,36,36,2.214903,
allocate+init,40,40,2.285743,
allocate+init,44,44,2.287653,
allocate+init,48,48,3.710902,
allocate+init,52,52,3.742151,
allocate+init,56,56,3.716476,
allocate+init,60,60,3.710828,
allocate+init,64,64,3.644774,
allocate+init,68,68,3.641763,
allocate+init,72,72,3.684413,
allocate+init,76,76,3.687088,
allocate+init,80,80,3.796777,
allocate+init,84,84,3.796488,
allocate+init,88,88,3.800791,
allocate+init,92,92,3.802258,
allocate+init,96,96,3.549535,
allocate+init,100,100,3.547442,
allocate+init,104,104,3.609746,
allocate+init,108,108,3.646340,
allocate+init,112,112,3.787066,
allocate+init,116,116,3.789100,
allocate+init,120,120,3.805940,
allocate+init,124,124,3.807303,
allocate+init,0,0,1.219102,
allocate+init,4,4,1.219549,
allocate+init,8,8,1.168796,
allocate+init,12,12,1.170105,
allocate+init,16,16,2.823857,
allocate+init,20,20,2.821507,
allocate+init,24,24,2.826313,
allocate+init,28,28,2.828211,
allocate+init,32,32,2.287775,
allocate+init,36,36,2.287980,
allocate+init,40,40,2.287821,
allocate+init,44,44,2.292009,
allocate+init,48,48,3.719377,
allocate+init,52,52,3.724472,
allocate+init,56,56,3.741068,
allocate+init,60,60,3.770092,
allocate+init,64,64,3.675109,
allocate+init,68,68,3.675776,
allocate+init,72,72,3.677959,
allocate+init,76,76,3.681389,
allocate+init,80,80,3.819778,
allocate+init,84,84,3.818218,
allocate+init,88,88,3.817752,
allocate+init,92,92,3.818310,
allocate+init,96,96,3.658829,
allocate+init,100,100,3.634663,
allocate+init,104,104,3.604893,
allocate+init,108,108,3.600555,
allocate+init,112,112,3.809015,
allocate+init,116,116,3.807170,
allocate+init,120,120,3.814540,
allocate+init,124,124,3.316475,
allocate+init,0,0,1.337776,
allocate+init,4,4,1.338581,
allocate+init,8,8,1.298400,
allocate+init,12,12,1.300228,
allocate+init,16,16,2.817574,
allocate+init,20,20,2.822099,
allocate+init,24,24,2.818180,
allocate+init,28,28,2.822748,
allocate+init,32,32,2.312217,
allocate+init,36,36,2.314528,
allocate+init,40,40,2.312850,
allocate+init,44,44,2.111004,
allocate+init,48,48,3.526683,
allocate+init,52,52,3.534761,
allocate+init,56,56,3.538428,
allocate+init,60,60,3.538964,
allocate+init,64,64,3.443789,
allocate+init,68,68,3.442850,
allocate+init,72,72,3.454753,
allocate+init,76,76,3.454721,
allocate+init,80,80,3.589541,
allocate+init,84,84,3.588969,
allocate+init,88,88,3.589975,
allocate+init,92,92,3.590670,
allocate+init,96,96,3.440740,
allocate+init,100,100,3.446175,
allocate+init,104,104,3.437382,
allocate+init,108,108,3.432540,
allocate+init,112,112,3.600469,
allocate+init,116,116,3.601497,
allocate+init,120,120,3.603268,
allocate+init,124,124,3.603310,
allocate+init,0,0,1.310625,
allocate+init,4,4,1.311834,
allocate+init,8,8,1.269923,
allocate+init,12,12,1.271715,
allocate+init,16,16,2.835290,
allocate+init,20,20,2.835359,
allocate+init,24,24,2.837296,
allocate+init,28,28,2.842757,
allocate+init,32,32,2.250211,
allocate+init,36,36,2.251511,
allocate+init,40,40,2.249045,
allocate+init,44,44,2.252027,
allocate+init,48,48,3.732145,
allocate+init,52,52,3.726813,
allocate+init,56,56,3.735951,
allocate+init,60,60,3.737000,
allocate+init,64,64,3.633618,
allocate+init,68,68,3.633514,
allocate+init,72,72,3.637657,
allocate+init,76,76,3.638332,
allocate+init,80,80,3.790346,
allocate+init,84,84,3.787547,
allocate+init,88,88,3.788576,
allocate+init,92,92,3.789441,
allocate+init,96,96,3.629554,
allocate+init,100,100,3.621433,
allocate+init,104,104,3.638470,
allocate+init,108,108,3.631847,
allocate+init,112,112,3.800917,
allocate+init,116,116,3.803856,
allocate+init,120,120,3.803907,
allocate+init,124,124,3.803804,
allocate+init,0,0,1.380080,
allocate+init,4,4,1.384807,
allocate+init,8,8,1.346656,
allocate+init,12,12,1.349520,
allocate+init,16,16,2.874623,
allocate+init,20,20,2.875040,
allocate+init,24,24,2.874992,
allocate+init,28,28,2.876662,
allocate+init,32,32,2.349596,
allocate+init,36,36,2.350392,
allocate+init,40,40,2.353969,
allocate+init,44,44,2.356341,
allocate+init,48,48,3.713979,
allocate+init,52,52,3.711411,
allocate+init,56,56,3.713831,
allocate+init,60,60,3.722651,
allocate+init,64,64,3.621306,
allocate+init,68,68,3.620386,
allocate+init,72,72,3.624778,
allocate+init,76,76,3.630474,
allocate+init,80,80,3.787380,
allocate+init,84,84,3.783641,
allocate+init,88,88,3.788779,
allocate+init,92,92,3.789041,
allocate+init,96,96,3.647238,
allocate+init,100,100,3.646573,
allocate+init,104,104,3.654051,
allocate+init,108,108,3.631862,
allocate+init,112,112,3.801035,
allocate+init,116,116,3.801517,
allocate+init,120,120,3.799626,
allocate+init,124,124,3.799167,
allocate+init,0,0,1.383398,
allocate+init,4,4,1.381325,
allocate+init,8,8,1.345973,
allocate+init,12,12,1.347717,
allocate+init,16,16,2.889143,
allocate+init,20,20,2.890114,
allocate+init,24,24,2.892802,
allocate+init,28,28,2.891800,
allocate+init,32,32,2.360579,
allocate+init,36,36,2.360971,
allocate+init,40,40,2.362435,
allocate+init,44,44,2.362175,
allocate+init,48,48,3.738407,
allocate+init,52,52,3.737308,
allocate+init,56,56,3.733803,
allocate+init,60,60,3.745032,
allocate+init,64,64,3.319538,
allocate+init,68,68,3.319553,
allocate+init,72,72,3.322828,
allocate+init,76,76,3.322514,
allocate+init,80,80,3.511116,
allocate+init,84,84,3.510729,
allocate+init,88,88,3.514007,
allocate+init,92,92,3.512759,
allocate+init,96,96,3.338184,
allocate+init,100,100,3.361513,
allocate+init,104,104,3.362525,
allocate+init,108,108,3.364752,
allocate+init,112,112,3.522719,
allocate+init,116,116,3.522401,
allocate+init,120,120,3.524387,
allocate+init,124,124,3.523299,
allocate+init,0,0,1.376920,
allocate+init,4,4,1.372411,
allocate+init,8,8,1.336079,
allocate+init,12,12,1.334684,
allocate+init,16,16,2.856889,
allocate+init,20,20,2.860070,
allocate+init,24,24,2.859419,
allocate+init,28,28,2.861800,
allocate+init,32,32,2.344352,
allocate+init,36,36,2.343911,
allocate+init,40,40,2.346050,
allocate+init,44,44,2.347604,
allocate+init,48,48,3.741533,
allocate+init,52,52,3.731141,
allocate+init,56,56,3.746688,
allocate+init,60,60,3.740729,
allocate+init,64,64,3.646293,
allocate+init,68,68,3.645173,
allocate+init,72,72,3.648358,
allocate+init,76,76,3.649681,
allocate+init,80,80,3.774650,
allocate+init,84,84,3.775354,
allocate+init,88,88,3.777101,
allocate+init,92,92,3.776298,
allocate+init,96,96,3.613176,
allocate+init,100,100,3.615964,
allocate+init,104,104,3.618913,
allocate+init,108,108,3.585368,
allocate+init,112,112,3.795742,
allocate+init,116,116,3.795766,
allocate+init,120,120,3.798526,
allocate+init,124,124,3.797064,
allocate+init,0,0,1.368045,
allocate+init,4,4,1.371499,
allocate+init,8,8,1.334831,
allocate+init,12,12,1.350103,
allocate+init,16,16,2.880612,
allocate+init,20,20,2.881773,
allocate+init,24,24,2.883372,
allocate+init,28,28,2.881503,
allocate+init,32,32,2.351541,
allocate+init,36,36,2.348241,
allocate+init,40,40,2.351572,
allocate+init,44,44,2.350223,
allocate+init,48,48,3.737654,
allocate+init,52,52,3.750033,
allocate+init,56,56,3.754668,
allocate+init,60,60,3.752423,
allocate+init,64,64,3.639530,
allocate+init,68,68,3.640919,
allocate+init,72,72,3.645645,
allocate+init,76,76,3.643834,
allocate+init,80,80,3.792109,
allocate+init,84,84,3.789252,
allocate+init,88,88,3.793557,
allocate+init,92,92,3.794220,
allocate+init,96,96,3.580790,
allocate+init,100,100,3.561451,
allocate+init,104,104,3.587400,
allocate+init,108,108,3.585631,
allocate+init,112,112,3.800645,
allocate+init,116,116,3.808685,
allocate+init,120,120,3.810433,
allocate+init,124,124,3.809489,
